team_name,quarter_label,metric_name,metric_value,metric_unit,source_system,coverage_status,note,last_refresh_utc
EDU,2025-YTD,Sev 1 Bugs (External),0,count,Jira,Yes (partial),Portfolio rollup. 2025-YTD: 2 Sev 1 + 59 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2025-YTD,Sev 1 Bugs (Internal),2,count,Jira,Yes (partial),Portfolio rollup. 2025-YTD: 2 Sev 1 + 59 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2025-YTD,Sev 2 Bugs,59,count,Jira,Yes (partial),Portfolio rollup. 2025-YTD: 2 Sev 1 + 59 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2025-YTD,Sev 2 Bugs (External),1,count,Jira,Yes (partial),Portfolio rollup. 2025-YTD: 2 Sev 1 + 59 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2025-YTD,Sev 2 Bugs (Internal),58,count,Jira,Yes (partial),Portfolio rollup. 2025-YTD: 2 Sev 1 + 59 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Actual Cycle Time (weeks),0.99,weeks,Jira,Yes (partial),Portfolio rollup weighted by completed items across all in-scope teams.,2026-05-28T17:32:08.329Z
EDU,2026-Q1,AI Active Developers,11,count,GitHub,automated,11 of 30 members (portfolio rollup),2026-06-05T18:45:13.384Z
EDU,2026-Q1,AI-assisted Pull Request Coverage,5.6881,percent,GitHub,automated,31 of 545 merged PRs had AI signals (portfolio rollup),2026-06-05T18:45:13.384Z
EDU,2026-Q1,Average Velocity (points per sprint),23.33,points,Jira,Yes (partial),Portfolio rollup weighted by team sprint counts across all in-scope teams.,2026-05-28T17:32:08.329Z
EDU,2026-Q1,Cursor Adoption Rate,96.6667,percent,Cursor,automated,29 of 30 mapped members had Cursor activity (portfolio rollup),2026-06-05T18:47:32.172Z
EDU,2026-Q1,Defect Leakage %,3.43,percent,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 6 sev L1+L2 / (167 bugs + 8 reopened).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Flow-based Cycle Time Proxy (weeks),2.03,weeks,Jira,Yes (partial),Portfolio flow-health rollup rebuilt from total WIP and total throughput across all in-scope teams.,2026-05-28T17:32:08.329Z
EDU,2026-Q1,Jira Card Churn %,7.28,percent,Jira,Yes (partial),"Portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-05-28T17:32:08.329Z
EDU,2026-Q1,MTTR (Sev 1 + Sev 2),24.81,hours,Jira,Yes (partial),"Portfolio rollup. 2026-Q1: 23 Sev 1/2 ticket(s), median 24.81h / avg 83.13h business time.",2026-06-05T17:15:33.505Z
EDU,2026-Q1,MTTR Avg (Sev 1 + Sev 2),83.13,hours,Jira,Yes (partial),"Portfolio rollup. 2026-Q1: 23 Sev 1/2 ticket(s), median 24.81h / avg 83.13h business time.",2026-06-05T17:15:33.505Z
EDU,2026-Q1,MTTR Tickets (Sev 1 + Sev 2),23,count,Jira,Yes (partial),"Portfolio rollup. 2026-Q1: 23 Sev 1/2 ticket(s), median 24.81h / avg 83.13h business time.",2026-06-05T17:15:33.505Z
EDU,2026-Q1,Sev 1 + Sev 2 Bugs,6,count,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 3 Sev 1 + 3 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Sev 1 Bugs,3,count,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 3 Sev 1 + 3 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 3 Sev 1 + 3 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Sev 1 Bugs (Internal),3,count,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 3 Sev 1 + 3 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Sev 2 Bugs,3,count,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 3 Sev 1 + 3 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 3 Sev 1 + 3 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q1,Sev 2 Bugs (Internal),3,count,Jira,Yes (partial),Portfolio rollup. 2026-Q1: 3 Sev 1 + 3 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Actual Cycle Time (weeks),1.4,weeks,Jira,Yes (partial),Portfolio rollup weighted by completed items across all in-scope teams.,2026-06-05T17:13:24.138Z
EDU,2026-Q2,AI Active Developers,8,count,GitHub,automated,8 of 30 members (portfolio rollup),2026-06-05T18:45:13.384Z
EDU,2026-Q2,AI-assisted Pull Request Coverage,9.8802,percent,GitHub,automated,33 of 334 merged PRs had AI signals (portfolio rollup),2026-06-05T18:45:13.384Z
EDU,2026-Q2,Average Velocity (points per sprint),28.18,points,Jira,Yes (partial),Portfolio rollup weighted by team sprint counts across all in-scope teams.,2026-06-05T17:13:24.138Z
EDU,2026-Q2,Cursor Adoption Rate,96.6667,percent,Cursor,automated,29 of 30 mapped members had Cursor activity (portfolio rollup),2026-06-05T18:47:32.172Z
EDU,2026-Q2,Defect Leakage %,9.35,percent,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 13 sev L1+L2 / (134 bugs + 5 reopened).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Flow-based Cycle Time Proxy (weeks),1.89,weeks,Jira,Yes (partial),Portfolio flow-health rollup rebuilt from total WIP and total throughput across all in-scope teams.,2026-06-05T17:13:24.138Z
EDU,2026-Q2,Jira Card Churn %,9.81,percent,Jira,Yes (partial),"Portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-05T17:13:24.138Z
EDU,2026-Q2,MTTR (Sev 1 + Sev 2),170.96,hours,Jira,Yes (partial),"Portfolio rollup. 2026-Q2: 21 Sev 1/2 ticket(s), median 170.96h / avg 876.36h business time.",2026-06-05T17:15:33.505Z
EDU,2026-Q2,MTTR Avg (Sev 1 + Sev 2),876.36,hours,Jira,Yes (partial),"Portfolio rollup. 2026-Q2: 21 Sev 1/2 ticket(s), median 170.96h / avg 876.36h business time.",2026-06-05T17:15:33.505Z
EDU,2026-Q2,MTTR Tickets (Sev 1 + Sev 2),21,count,Jira,Yes (partial),"Portfolio rollup. 2026-Q2: 21 Sev 1/2 ticket(s), median 170.96h / avg 876.36h business time.",2026-06-05T17:15:33.505Z
EDU,2026-Q2,Sev 1 + Sev 2 Bugs,13,count,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 0 Sev 1 + 13 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Sev 1 Bugs,0,count,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 0 Sev 1 + 13 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Sev 1 Bugs (External),0,count,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 0 Sev 1 + 13 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 0 Sev 1 + 13 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Sev 2 Bugs,13,count,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 0 Sev 1 + 13 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Sev 2 Bugs (External),1,count,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 0 Sev 1 + 13 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-Q2,Sev 2 Bugs (Internal),12,count,Jira,Yes (partial),Portfolio rollup. 2026-Q2: 0 Sev 1 + 13 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Actual Cycle Time (weeks),1.21,weeks,Jira,Yes (partial),Year-to-date portfolio rollup weighted by completed items across all in-scope teams.,2026-06-05T17:13:24.138Z
EDU,2026-YTD,Average Velocity (points per sprint),25.65,points,Jira,Yes (partial),Year-to-date portfolio rollup weighted by team sprint counts across all in-scope teams.,2026-06-05T17:13:24.138Z
EDU,2026-YTD,Defect Leakage %,6.05,percent,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 19 sev L1+L2 / (301 bugs + 13 reopened).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Flow-based Cycle Time Proxy (weeks),1.96,weeks,Jira,Yes (partial),Year-to-date portfolio flow-health rollup rebuilt from total WIP and total throughput across all in-scope teams.,2026-06-05T17:13:24.138Z
EDU,2026-YTD,Jira Card Churn %,8.48,percent,Jira,Yes (partial),"Year-to-date portfolio churn rollup rebuilt from total removed, re-estimated, backward-move, and committed counts.",2026-06-05T17:13:24.138Z
EDU,2026-YTD,MTTR (Sev 1 + Sev 2),78.35,hours,Jira,Yes (partial),"Portfolio rollup. 2026-YTD: 44 Sev 1/2 ticket(s), median 78.35h / avg 461.72h business time.",2026-06-05T17:15:33.505Z
EDU,2026-YTD,MTTR Avg (Sev 1 + Sev 2),461.72,hours,Jira,Yes (partial),"Portfolio rollup. 2026-YTD: 44 Sev 1/2 ticket(s), median 78.35h / avg 461.72h business time.",2026-06-05T17:15:33.505Z
EDU,2026-YTD,MTTR Tickets (Sev 1 + Sev 2),44,count,Jira,Yes (partial),"Portfolio rollup. 2026-YTD: 44 Sev 1/2 ticket(s), median 78.35h / avg 461.72h business time.",2026-06-05T17:15:33.505Z
EDU,2026-YTD,Sev 1 + Sev 2 Bugs,19,count,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 3 Sev 1 + 16 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Sev 1 Bugs,3,count,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 3 Sev 1 + 16 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Sev 1 Bugs (External),0,count,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 3 Sev 1 + 16 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Sev 1 Bugs (Internal),3,count,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 3 Sev 1 + 16 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Sev 2 Bugs,16,count,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 3 Sev 1 + 16 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Sev 2 Bugs (External),1,count,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 3 Sev 1 + 16 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
EDU,2026-YTD,Sev 2 Bugs (Internal),15,count,Jira,Yes (partial),Portfolio rollup. 2026-YTD: 3 Sev 1 + 16 Sev 2 bug(s).,2026-06-05T17:14:52.231Z
Smartcare,2025-Q1,AI Active Developers,0,count,GitHub,automated,0 of 9 team members,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 130 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q1,Defect Leakage %,0.72,percent,Jira,Yes (partial),2025-Q1: 1 sev L1+L2 / (123 bugs + 15 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1,Sev 1 + Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1,Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1,Sev 2 Bugs (Internal),1,count,Jira,Yes (partial),2025-Q1: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,AI Active Developers,0,count,GitHub,automated,0 of 3 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S1,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 9 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S1,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q1-S1,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q1-S1: 0 sev L1+L2 / (14 bugs + 1 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S1,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,AI Active Developers,0,count,GitHub,automated,0 of 4 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S2,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 25 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S2,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q1-S2,Defect Leakage %,3.57,percent,Jira,Yes (partial),2025-Q1-S2: 1 sev L1+L2 / (24 bugs + 4 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,Sev 1 + Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q1-S2: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q1-S2: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S2: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S2: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q1-S2: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S2: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S2,Sev 2 Bugs (Internal),1,count,Jira,Yes (partial),2025-Q1-S2: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,AI Active Developers,0,count,GitHub,automated,0 of 4 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S3,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 22 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S3,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q1-S3,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q1-S3: 0 sev L1+L2 / (27 bugs + 4 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S3,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,AI Active Developers,0,count,GitHub,automated,0 of 4 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S4,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 31 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S4,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q1-S4,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q1-S4: 0 sev L1+L2 / (25 bugs + 5 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S4,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,AI Active Developers,0,count,GitHub,automated,0 of 3 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S5,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 22 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S5,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q1-S5,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q1-S5: 0 sev L1+L2 / (16 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S5,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,AI Active Developers,0,count,GitHub,automated,0 of 4 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S6,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 17 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q1-S6,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q1-S6,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q1-S6: 0 sev L1+L2 / (15 bugs + 1 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q1-S6,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,AI Active Developers,0,count,GitHub,automated,0 of 9 team members,2026-06-05T17:15:35.432Z
Smartcare,2025-Q2,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 130 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q2,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q2,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q2: 0 sev L1+L2 / (120 bugs + 14 reopened).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
Smartcare,2025-Q2-S0,AI Active Developers,0,count,GitHub,automated,0 of 0 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q2-S0,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 0 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q2-S0,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q2-S1,AI Active Developers,0,count,GitHub,automated,0 of 3 active devs in sprint,2026-06-05T17:15:35.432Z
Smartcare,2025-Q2-S1,AI-assisted Pull Request Coverage,0.0000,percent,GitHub,automated,0 of 15 merged PRs had AI signals,2026-06-05T17:15:35.432Z
Smartcare,2025-Q2-S1,Cursor Adoption Rate,0.0000,percent,Cursor,automated,0 of 9 mapped members had Cursor activity,2026-06-05T17:33:34.517Z
Smartcare,2025-Q2-S1,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q2-S1: 0 sev L1+L2 / (26 bugs + 4 reopened).,2026-06-02T19:09:20.671Z
