issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-67977,256772,Go > Home page - Unable to open or upload documents for the homepage,Bug,OV,Team ASAP,ASAP - 25Q2S2 04/16- 04/29,5802,2025-04-16T15:30:28.528Z,2025-04-29T06:00:00.000Z,2025-Q2,Ready For Refinement,In Test,3,3,no,yes,no,no
OV-68063,257133,[Defect]-Go>Disclaimer>Unable to complete payments for Payment Plan/Recurring Billing+Reg Fee with a Saved Credit Card,Bug,OV,Team ASAP,ASAP - 25Q2S2 04/16- 04/29,5802,2025-04-16T15:30:28.528Z,2025-04-29T06:00:00.000Z,2025-Q2,New,Closed,1,1,yes,yes,yes,no
OV-68142,257426,[Defect]-A4>IncompleteStatus-Side Panel is not closing when the user makes a second successful payment attempt after an incomplete transaction,Bug,OV,Team ASAP,ASAP - 25Q2S2 04/16- 04/29,5802,2025-04-16T15:30:28.528Z,2025-04-29T06:00:00.000Z,2025-Q2,New,Closed,1,1,yes,yes,yes,no
OV-68508,258017,PPS - Remove setting that generates a time out added for testing purposes,Task,OV,Team ASAP,ASAP - 25Q2S2 04/16- 04/29,5802,2025-04-16T15:30:28.528Z,2025-04-29T06:00:00.000Z,2025-Q2,New,Closed,1,1,no,no,yes,no
OV-65963,251864,A4 > Payment Page - Force the user to save a CC/eCheck when there are items with recurring payments,Story,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,Ready for Sprint,In Test,5,5,no,yes,no,no
OV-67235,254945,[GO] Fix Mend High Dependencies Vulnerabilities,Task,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,Ready for Sprint,Ready To Test,5,5,no,yes,no,no
OV-67242,254955,Replace organization,Story,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,In Secure Code Review,Closed,5,5,yes,yes,no,no
OV-67260,255084, Replace Custom Message Section,Story,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,Blocked,Ready For Refinement,5,5,no,no,no,no
OV-67263,255092,Create Payments history,Story,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,Ready for Sprint,In Secure Code Review,5,5,no,yes,no,no
OV-67264,255093,Payment Plan section,Story,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,Ready for Sprint,In Development,5,5,no,yes,no,no
OV-68690,258610,Maintenance Bucket 25Q3S3,Bug,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,New,New,3,3,no,no,no,no
OV-68765,258911,"Recurring Billing Summary Email > Remove false positives from the ""Payments Not Processed"" list",Task,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,New,Blocked,,,no,yes,yes,no
OV-68840,259176,"Recurring Billing - Prevent the deadlocks that caused the recurring billing to stop on May 1, 2025",Task,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,New,In Development,3,3,no,yes,yes,no
OV-68942,259591,[Defect]DisclaimerA4 - Disclaimer is showing for classes that already have a payment method associated,Bug,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,New,Closed,2,2,yes,yes,yes,no
OV-68975,259738,"[Defect]DisclaimerA4 - Charge Account button is clickable before the customer checks the ""Charge Account"" checkbox",Bug,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,New,In Development,1,1,no,yes,yes,no
OV-69089,260082,[Defect]DisclaimerA4 - Disclaimer is showing for AutoInvoice Recurring Billing Classes,Bug,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,New,New,2,2,no,no,yes,no
OV-69134,260251,[Defect]DisclaimerA4- Disclaimer is showing for multi-invoices that contain one invoice for a recurring billing class with a Payment Method already linked,Bug,OV,Team ASAP,ASAP - 25Q2S3 04/30 - 05/13,5900,2025-04-30T16:01:04.659Z,2025-05-13T06:00:00.000Z,2025-Q2,New,New,2,2,no,no,yes,no
OV-65963,251864,A4 > Payment Page - Force the user to save a CC/eCheck when there are items with recurring payments,Story,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,In Test,Closed,5,5,yes,yes,no,no
OV-67235,254945,[GO] Fix Mend High Dependencies Vulnerabilities,Task,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,Ready To Test,Closed,5,5,yes,yes,no,no
OV-67260,255084, Replace Custom Message Section,Story,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,Blocked,Ready for Sprint,5,5,no,no,no,no
OV-67263,255092,Create Payments history,Story,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,In Secure Code Review,Closed,5,5,yes,yes,no,no
OV-67264,255093,Payment Plan section,Story,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,In Development,In Test,5,5,no,yes,no,no
OV-68765,258911,"Recurring Billing Summary Email > Remove false positives from the ""Payments Not Processed"" list",Task,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,In Development,Closed,,,yes,yes,no,no
OV-68840,259176,"Recurring Billing - Prevent the deadlocks that caused the recurring billing to stop on May 1, 2025",Task,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,Ready To Test,Closed,3,3,yes,yes,no,no
OV-68975,259738,"[Defect]DisclaimerA4 - Charge Account button is clickable before the customer checks the ""Charge Account"" checkbox",Bug,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,Ready To Test,Closed,1,1,yes,yes,no,no
OV-69089,260082,[Defect]DisclaimerA4 - Disclaimer is showing for AutoInvoice Recurring Billing Classes,Bug,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,In Development,Closed,2,2,yes,yes,no,no
OV-69134,260251,[Defect]DisclaimerA4- Disclaimer is showing for multi-invoices that contain one invoice for a recurring billing class with a Payment Method already linked,Bug,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,New,Closed,2,2,no,yes,no,no
OV-69137,260263,Refactor Invoice Totals section,Story,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,Ready For Refinement,In Development,8,8,no,yes,no,no
OV-69138,260269,[Defect]-A4 Disclaimer- Disclaimer is showing after saving a payment method for an After School,Bug,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,New,Closed,2,2,yes,yes,yes,no
OV-69142,260279,Maintenance Bucket 25Q2S4,Bug,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,New,New,3,3,no,no,no,no
OV-69324,260973,Payment Cleanup from CXP 05/17 Sev1,Story,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,New,Closed,2,2,yes,yes,yes,no
OV-69540,261713,[Defect]-Invoice Template PP- Future schedule is showing a Due Now different than 0,Bug,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,New,Closed,,,yes,yes,yes,no
OV-69547,261727,[Defect]-Invoice Template PP- New invoice template not following the configuration to present the date in the format day-month-year,Bug,OV,Team ASAP,ASAP - 25Q2S4 05/14 - 05/27,5901,2025-05-14T15:49:27.665Z,2025-05-27T06:00:00.000Z,2025-Q2,New,Ready for Sprint,,,no,yes,yes,no
OV-63542,245514,A3 > Private Lessons Module - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,Ready for Sprint,Ready To Test,5,5,no,yes,no,no
OV-66636,253483,[UserContentAPI] Fix Mend Dependencies Scan,Task,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-67260,255084, Replace Custom Message Section,Story,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,Ready for Sprint,In Test,3,3,no,yes,no,no
OV-67629,255935,[A4] Fix Mend Static Scan High code detected vulnerabilities,Task,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,Ready for Sprint,In Test,3,3,no,yes,no,no
OV-68948,259617,Replace Invoice Summary section: Manual Fee & Registration Fee,Story,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,Ready for Sprint,Ready To Test,3,3,no,yes,no,no
OV-69137,260263,Refactor Invoice Totals section,Story,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,In Development,In Test,8,8,no,yes,no,no
OV-69639,262078,Regression Testing 5.2.3,Task,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,New,1,1,no,no,yes,no
OV-69701,262248,[Defect]-Invoice Totals- Sales Tax not showing,Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,Closed,1,1,no,yes,yes,no
OV-69709,262380,[Defect]-Invoice Totals> Payment Plan >Future Payments is not matching the Remaining Balance of a Payment Plan,Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,Closed,2,2,no,yes,yes,no
OV-69727,262435,[Defect]-Invoice Totals-Incorrect Balance when there is a service fee,Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,Closed,1,1,no,yes,yes,no
OV-69786,262594,GO - After School programs are not visible on the left navigation panel on GO so customers can not see or register for  them,Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,Closed,,,yes,yes,yes,no
OV-69792,262676,"[Defect]-Invoice Totals > After Making a discount to the original price of a product ,the Tax is updated",Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,Closed,,,no,no,yes,no
OV-69997,263302,[Defect]-Invoice Totals> Amounts not updating after a positive adjustment is made to the invoice,Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,New,1,1,no,no,yes,no
OV-69999,263307,[Defect]-Invoice Totals> Invoice not showing after a student is dropped from a class,Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,New,1,1,no,no,yes,no
OV-70056,263466,"[Defect]-Invoice Totals> Amounts not set to ""$0"" After a student is dropped and the Action is ""Set fee to Zero""",Bug,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,New,1,1,no,no,yes,no
OV-70072,263519,Regression Testing 5.2.4,Task,OV,Team ASAP,ASAP - 25Q2S5 05/16 - 06/10,5902,2025-05-28T15:28:18.658Z,2025-06-10T06:00:00.000Z,2025-Q2,New,New,1,1,no,no,yes,no
OV-62339,236999,A4 > Class Detail Page > Roster - Fix Canvas Enrollment Button in ASAP 4 not working,Bug,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,Ready for Sprint,Reopened,3,3,no,yes,yes,no
OV-63542,245514,A3 > Private Lessons Module - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,In Test,Closed,5,5,yes,yes,no,no
OV-66970,254339,PPS - Transactions in Cybersource are failing when the P12 Authentication (certificate) is used,Bug,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,Ready for Sprint,In Development,8,8,no,yes,no,no
OV-68948,259617,Replace Invoice Summary section: Manual Fee & Registration Fee,Story,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,Ready To Test,Closed,3,3,yes,yes,no,no
OV-69084,260062,Replace Invoice Summary section: Product,Story,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,Ready for Sprint,Closed,5,5,yes,yes,no,no
OV-69088,260075,Replace Invoice Summary section: Membership,Story,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,Ready for Sprint,In Test,5,5,no,yes,yes,no
OV-69137,260263,Refactor Invoice Totals section,Story,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,In Test,Closed,8,8,yes,yes,no,no
OV-69639,262078,Regression Testing 5.2.3,Task,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,New,Closed,1,1,yes,yes,no,no
OV-70056,263466,"[Defect]-Invoice Totals> Amounts not set to ""$0"" After a student is dropped and the Action is ""Set fee to Zero""",Bug,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,In Test,Closed,1,1,yes,yes,no,no
OV-70072,263519,Regression Testing 5.2.4,Task,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,New,Closed,1,1,no,yes,no,no
OV-70077,263561,[Defect]-A3>Private Lessons> A valid image can't be uploaded into the PL Description,Bug,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,New,Closed,3,2,yes,yes,yes,no
OV-70483,264921,Correct spelling in API Documentation,Story,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,New,Closed,1,1,yes,yes,yes,no
OV-70508,264959,"[Defect]-Invoice Template Products- ""Not eligible for Payment Plan"" message is showing in an invoice that is not under Payment Plan",Bug,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,New,Closed,1,1,yes,yes,yes,no
OV-70599,265297,Run Regression Testing for ASAP Release 5.2.5,Task,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,New,Ready for Sprint,,,no,no,yes,no
OV-70655,265505,[Defect] CANVAS Some new enrollments in ASAP class didn't create a Canvan Enrollment ID,Bug,OV,Team ASAP,ASAP - 25Q2S6 06/ - 06/24,5903,2025-06-11T15:24:19.850Z,2025-06-25T06:00:00.000Z,2025-Q2,New,New,,,no,no,yes,no
OV-66413,252914,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q2 - Sprint 1,5141,2025-04-02T16:42:43.539Z,2025-04-16T08:00:00.000Z,2025-Q2,In Secure Code Review,In Secure Code Review,,,no,yes,no,no
OV-66414,252915,DevOps Add the vanco merchantid as appsetting,Sub-task,OV,Team Connexpoint,CXP25Q2 - Sprint 1,5141,2025-04-02T16:42:43.539Z,2025-04-16T08:00:00.000Z,2025-Q2,In Development,In Development,,,no,yes,no,no
OV-66415,252916,Create X-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q2 - Sprint 1,5141,2025-04-02T16:42:43.539Z,2025-04-16T08:00:00.000Z,2025-Q2,New,New,,,no,no,no,no
OV-66416,252917,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q2 - Sprint 1,5141,2025-04-02T16:42:43.539Z,2025-04-16T08:00:00.000Z,2025-Q2,New,New,,,no,no,no,no
OV-66417,252918,apidocs - Update data with new values,Sub-task,OV,Team Connexpoint,CXP25Q2 - Sprint 1,5141,2025-04-02T16:42:43.539Z,2025-04-16T08:00:00.000Z,2025-Q2,In Secure Code Review,In Secure Code Review,,,no,yes,no,no
