issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-69851,262852,[Go] Fix Mend Static Scan Javascript/Typescript code injection detected vulnerabilities,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,In Secure Code Review,Closed,3,3,yes,yes,no,no
OV-70287,264235,Private Lessons Enrollments > A4  - View/Upload images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,5,5,yes,yes,no,no
OV-70640,265434,[ASAPI] Fix Mend Static Scan Javascript code injection detected vulnerabilities,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,In Secure Code Review,Closed,1,1,no,yes,no,no
OV-70790,265918,Run Regression Testing for ASAP Release 5.2.6,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,In Test,Closed,2,2,yes,yes,no,no
OV-70955,267412,Run Regression Testing for ASAP Release 5.2.8,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,,,no,yes,no,no
OV-70956,267414,Run Regression Testing for ASAP Release 5.2.10,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,Ready for Sprint,Ready for Sprint,3,3,no,no,no,no
OV-71027,267639,CXP - Convert Saved Payment Tokens to ConnexPoint,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,New,Closed,,,no,yes,yes,no
OV-71036,267708,Create SP to reset classes for automation,Task,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,New,In Secure Code Review,,,no,yes,yes,no
OV-71486,268810,Go - Classes have 20- 80 openings and they can only use waitlist,Bug,OV,Team ASAP,ASAP - 25Q3S1 07/02 - 07/15,5867,2025-07-02T15:43:36.639Z,2025-07-16T00:00:00.000Z,2025-Q3,New,Closed,5,5,no,no,yes,no
OV-63543,245515,Students > A3 - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,Ready To Test,Closed,3,3,yes,yes,no,no
OV-65118,249563,Family Members > A4 - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,3,3,yes,yes,yes,no
OV-65320,250331,A4 > Student > Documents,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,3,3,yes,yes,yes,no
OV-65966,251869,[Go] Fix Mend Static Scan Path/Directory Traversal detected vulnerabilities,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,2,2,yes,yes,no,no
OV-66014,252000,[A3] Fix Mend Static Scan High DOM Based Cross-Site Scripting detected vulnerabilities,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,In Test,Closed,3,3,yes,yes,no,no
OV-70956,267414,Run Regression Testing for ASAP Release 5.2.10,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,3,3,no,yes,no,no
OV-71036,267708,Create SP to reset classes for automation,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,In Secure Code Review,Closed,,,yes,yes,no,no
OV-71588,269189,Go > Mobile Version - Unable to register on go using a mobile phone,Bug,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,5,5,yes,yes,no,no
OV-71659,269410,IDS Regression Testing,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,New,Closed,2,2,no,yes,yes,no
OV-71739,269266,A4 > Reports - Bank Settlement Report Not opening in ASAP 4,Bug,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,New,Closed,5,5,yes,yes,yes,no
OV-71741,269594,Run Regression Testing for ASAP Release 5.2.9,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,New,Closed,3,3,no,yes,yes,no
OV-71805,269899,Run Regression Testing for ASAP Release 5.2.11,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,New,In Secure Code Review,2,2,no,yes,yes,no
OV-72059,270632,IDS Regression Testing,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,New,Closed,2,1,no,yes,yes,no
OV-72163,270953,Run Regression Testing for ASAP Release 5.2.12,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,New,New,2,2,no,no,yes,no
OV-72219,271128,Run Regression Testing for ASAP Release 5.2.11.1,Task,OV,Team ASAP,ASAP - 25Q3S2 07/16 - 07/29,6695,2025-07-16T15:49:28.129Z,2025-07-30T00:00:00.000Z,2025-Q3,New,New,2,2,no,no,yes,no
OV-64295,236445,[Mothership] Fix Mend Static Scan detected issues,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Ready for Sprint,In Test,3,3,no,yes,no,no
OV-65118,249563,Family Members > A4 - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Closed,Closed,3,3,no,no,no,no
OV-65319,250330,A4 > Student Detail  > Reg Form Sections - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,5,5,yes,yes,no,no
OV-65320,250331,A4 > Student > Documents,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Closed,Closed,3,3,no,no,no,no
OV-65324,250337,Students > A4 - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Ready For Refinement,Closed,3,3,yes,yes,yes,no
OV-65326,250339,Private Lessons > A4 - Upload/Download images using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,3,3,yes,yes,yes,no
OV-67221,254920,A3 >After school Programs - Upload/Download files using the new User Content API,Story,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-70303,264262,Reg Forms > A3 - Upload files using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Ready for Sprint,In Development,5,5,no,yes,yes,no
OV-70307,264272,A4 > After school Programs - Upload/Download files using the new User Content API,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,Ready for Sprint,Closed,2,2,yes,yes,no,no
OV-71805,269899,Run Regression Testing for ASAP Release 5.2.11,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,In Secure Code Review,Closed,2,2,no,yes,no,no
OV-72163,270953,Run Regression Testing for ASAP Release 5.2.12,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,New,Closed,2,2,yes,yes,no,no
OV-72166,270960,Maintenance Bucket 25Q3S3,Bug,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,New,New,4,2,no,no,no,no
OV-72214,271072,A4> Student Detail Page > Add existing members search returns students from all orgs,Bug,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,New,Closed,2,2,yes,yes,yes,no
OV-72219,271128,Run Regression Testing for ASAP Release 5.2.11.1,Task,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,New,Closed,2,2,no,yes,yes,no
OV-72460,271815,[Defect]-A3>User Content/After School- After School Listing page not showing correct image size,Bug,OV,Team ASAP,ASAP - 25Q3S3 07/30 - 08/12,6696,2025-07-30T16:03:35.626Z,2025-08-13T00:00:00.000Z,2025-Q3,New,Closed,1,1,no,yes,yes,no
OV-66080,252176,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Test,In Test,,,no,yes,no,no
OV-66081,252177,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Test,In Test,,,no,yes,no,no
OV-66082,252178,Create x-ray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-66083,252179,Create post man tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Development,In Development,,,no,yes,no,no
OV-66084,252180,Add to release card 07/08,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-66085,252181,Merge to release branch 07/08,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-66086,252182,Update External and Internal API Docs,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Test,In Test,,,no,yes,no,no
OV-68046,257041,Add xray test cases to xray execution plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-68047,257044,Add test execution to release / test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-68048,257047,Add test plan to release card,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69316,260955,"Get requirements (volume, types, env, data, when, where, with what)",Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In UX Design,In UX Design,,,no,no,no,no
OV-69317,260958,create xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69318,260961,create test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Development,In Development,,,no,yes,no,no
OV-69319,260963,TE must provide CXP Test CC to use,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69344,261046,get data setup in internal stage,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69396,261251,create and or update xRay tests cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-69397,261252,submit tests for review,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Review,Closed,,,yes,no,no,no
OV-69404,261267,do the thing (create methods),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Development,In Development,,,no,yes,no,no
OV-69405,261270,create xray regression test to match UI test,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69406,261271,test locally,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69407,261272,submit PR for review,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69408,261273,after PR approval test in pipeline,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-69409,261274,when passes in pipeline merge to master,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70058,263484,Run regression,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,Closed,,,yes,yes,no,no
OV-70059,263485,Deploy to production,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-70075,263549,DBA Approval,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Verification,In Verification,,,no,yes,no,no
OV-70076,263552,Snowflake,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Verification,In Verification,,,no,yes,no,no
OV-70108,263709,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Awaiting Build,Awaiting Build,,,no,yes,no,no
OV-70109,263712,Create/Update xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,In Development,,,no,yes,no,no
OV-70110,263715,Add xray test cases to xray execution plan and link to main jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70111,263718,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70112,263721,Create postman tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70113,263724,Add to release card 07/22,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70114,263727,Add execution to release test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70115,263730,Merge to release branch 07/22,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70116,263733,Update API Documentation (Internal),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Awaiting Build,Awaiting Build,,,no,yes,no,no
OV-70124,263764,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Reopened,Closed,,,yes,no,no,no
OV-70125,263767,Create/Update xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-70126,263770,Add xray test cases to xray execution plan and link to main jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-70127,263773,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Ready To Test,Closed,,,no,yes,no,no
OV-70128,263776,Add test execution to release / test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-70129,263779,Create postman tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-70130,263782,Add to release card 07/01,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-70131,263786,Merge to release branch 07/01,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-70140,263813,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Test,Closed,,,yes,yes,no,no
OV-70141,263816,Create/Update xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-70142,263819,Add xray execution to release xray test plan,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-70143,263822,Execute test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Development,Closed,,,yes,yes,no,no
OV-70144,263825,Link test execution to MAIN Jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-70145,263828,Create postman tests,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,Closed,Closed,,,no,no,no,no
OV-70146,263831,Add to release card 07/8,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,Closed,,,no,no,no,no
OV-70147,263834,Merge to release branch 07/08,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,In Development,,,no,yes,no,no
OV-70148,263837,Update API Documentation (External and Internal),Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Test,Closed,,,yes,yes,no,no
OV-70149,263840,Do the thing,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,In Development,In Review,,,no,yes,no,no
OV-70150,263843,Create/Update xray test cases,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70151,263846,Add xray test cases to xray execution plan and link to main jira,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
OV-70152,263849,Execute test cases 07/08,Sub-task,OV,Team Connexpoint,CXP25Q3 - Sprint 0,6626,2025-06-26T15:49:42.000Z,2025-07-02T15:48:00.000Z,2025-Q3,New,New,,,no,no,no,no
