issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-64292,236439,[Go embed library] Fix Mend scan detected issues,Task,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,In Development,Closed,,,yes,yes,no,no
OV-64293,236446,[IntranetEmailQueue] Fix Mend scan detected issues,Task,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,New,New,,,no,no,no,no
OV-64294,236444,[Dashboard] Fix Mend scan detected issues,Task,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,New,In Secure Code Review,2,2,no,yes,yes,no
OV-64301,247441,Test and make Dev environment work,Task,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,New,In Development,,,no,yes,no,no
OV-64574,247480,"We need the Super Enrollment report to work consistently.  It regularly stops working after  working for a few weeks--it will not load and either says ""No data found"" or times out and gives an error message",Bug,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,New,Closed,2,2,yes,yes,yes,no
OV-64608,248260,Requesting a Blob SAS Token for org/container 5056,Task,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,New,Closed,,,no,no,yes,no
OV-64649,248377,priority registration not working org 3440 ,Bug,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,New,Closed,,,no,no,yes,no
OV-64664,247960,Help with memberships that have not been renewed 12/31 org 5123,Task,OV,Team ASAP,ASAP - 25Q1S1 01/01- 01/14,4384,2025-01-02T14:23:32.094Z,2025-01-15T06:00:00.000Z,2025-Q1,To Do,Closed,,,yes,yes,yes,no
OV-59352,228654,"A4 > Class Detail - Add the following languages for org 4347 to the Reg form ""Languages Spoken at Home"" Default Registration WIOA Forms",Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,2,2,yes,yes,no,no
OV-60213,234865,Clean Up > Use the relative URL where the WYSIWYG is used,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,Ready for Sprint,In Development,5,5,no,yes,yes,no
OV-61640,240262,A3 - (Images)Add a file explorer in WYSIWYG controls,Story,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,In Development,Closed,5,5,yes,yes,no,no
OV-62313,239377,A4 > Class detail page - Add two new Special Programs to Class Details and Class TOPS Export,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-63877,246432,A3 - Embed images attached using the WYSIWYG controls,Story,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,5,1,no,yes,yes,no
OV-63878,246433,A3 - Attached a file using the WYSIWYG control,Story,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,In Development,Closed,5,1,yes,yes,yes,no
OV-64050,246861,PPS > Implement Proof of Concept for CyberSource Certificate-Based Authentication in Payments API,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,Ready for Sprint,In Test,8,8,no,yes,no,no
OV-64294,236444,[Dashboard] Fix Mend scan detected issues,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,Awaiting Build,Closed,1,1,yes,yes,no,no
OV-64301,247441,Test and make Dev environment work,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,In Development,In Development,,,no,yes,no,no
OV-64322,247478,CLONE -(FILES) A3 - Add a file explorer in WYSIWYG controls,Story,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,1,no,yes,yes,no
OV-64953,249069,Maintenance bucket for 25Q1S2 ,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,New,Closed,3,,no,no,no,no
OV-65036,220507,[A4] Create a class with recurrent fees,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,New,Closed,1,1,no,yes,yes,no
OV-65067,249354,[Defect]A3>File Explorer- An error is displayed when trying to upload an image,Bug,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,New,Closed,,,no,yes,yes,no
OV-65075,248816,Add 2024 to Tax deduction tab on GO site,Task,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,To Do,Closed,2,2,yes,yes,yes,no
OV-65130,249571,"700 billing emails stuck in ""tobesent"" status - New England Conservatory (5681)",Bug,OV,Team ASAP,ASAP - 25Q1S2 01/15 - 01/28,4712,2025-01-15T14:56:02.131Z,2025-01-28T06:00:00.000Z,2025-Q1,New,Closed,2,2,yes,yes,yes,no
OV-59624,226058,A3 & A4 > Automatic Volume Based Discount not working for both A3 and A4,Bug,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,In Test,5,5,no,yes,no,no
OV-60213,234865,Clean Up > Use the relative URL where the WYSIWYG is used,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready To Test,Closed,2,2,yes,yes,no,no
OV-62315,216663,"A4 > Class detail page - not able to remove the primary instructor from a scheduled class date even if there is another instructor or TBD instructor selected, the system won't save the change and this affects payroll - global",Bug,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Ready for Sprint,3,3,no,no,no,no
OV-63531,245478,A3 - Update Image Upload Logic for Courses Module,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Ready for Sprint,3,3,no,no,no,no
OV-63537,245508,A3 - Update Image Upload Logic for Activity Management Module,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Ready for Sprint,2,2,no,no,no,no
OV-63540,245512,A3 - Update Image Upload Logic for Staff and Customer Accounts Module,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Ready for Sprint,5,5,no,no,no,no
OV-63541,245513,A3 - Update Image Upload Logic for Facilities Module,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Ready for Sprint,2,2,no,no,no,no
OV-64293,236446,[IntranetEmailQueue] Fix Mend scan detected issues,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,New,,,no,no,no,no
OV-64301,247441,Test and make Dev environment work,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,In Development,New,,,no,yes,no,no
OV-65312,250311, Implement Feature Flag for CyberSource Authentication Method Selection,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,In Development,8,8,no,yes,no,no
OV-65313,250201,Go > Unable to open attached files,Bug,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,5,5,yes,yes,no,no
OV-65411,250542,Maintanance Bucket,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,Closed,3,,no,no,no,no
OV-65426,250548,Clean Up - Payments showing failed in ASAP but settled with ConnexPoint for Colburn School,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,Closed,,,yes,yes,yes,no
OV-65435,250605,Recurring Billing >  Payments showing failed in ASAP but settled with ConnexPoint  ,Bug,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,In Development,8,8,no,yes,yes,no
OV-65582,250771,Recurring Billing - Feb 1st Recurring Billing batch - timeout,Bug,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,Closed,,,no,no,yes,no
OV-65725,251285,ASAPI - Ensure API Uses Read-Only Database for GET Methods,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,In Development,5,5,no,yes,yes,no
OV-65726,251288,ASAP Batch - Remove GenerateGenerateNightlyFilesForSanJacintoEnrollmentsByDateRange Functionality ,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,Ready for Sprint,2,2,no,no,yes,no
OV-65760,251375,Spike - A4 > Class Detail Page > Roster - Fix Canvas Enrollment Button in ASAP 4 not working,Task,OV,Team ASAP,ASAP - 25Q1S3 01/29 - 02/11,4812,2025-01-29T21:41:11.875Z,2025-02-11T06:00:00.000Z,2025-Q1,New,Closed,5,3,no,no,yes,no
OV-62315,216663,"A4 > Class detail page - not able to remove the primary instructor from a scheduled class date even if there is another instructor or TBD instructor selected, the system won't save the change and this affects payroll - global",Bug,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-63531,245478,A3 - Update Image Upload Logic for Courses Module,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-63537,245508,A3 - Update Image Upload Logic for Activity Management Module,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,2,2,yes,yes,no,no
OV-63540,245512,A3 - Update Image Upload Logic for Staff and Customer Accounts Module,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,Ready for Sprint,In Test,5,5,no,yes,yes,no
OV-64301,247441,Test and make Dev environment work,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,In Development,Closed,,,yes,yes,no,no
OV-65312,250311, Implement Feature Flag for CyberSource Authentication Method Selection,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,In Development,In Test,8,8,no,yes,no,no
OV-65381,250458,ASAPI > Documentation - Update API Documentation and Swagger to Use POST Login Method,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,1,1,yes,yes,no,no
OV-65725,251285,ASAPI - Ensure API Uses Read-Only Database for GET Methods,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,In Test,Closed,5,5,yes,yes,no,no
OV-65726,251288,ASAP Batch - Remove GenerateGenerateNightlyFilesForSanJacintoEnrollmentsByDateRange Functionality ,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,In Secure Code Review,Closed,2,2,yes,yes,no,no
OV-65847,251594,Spike > Investigate how mothership works and Document rules,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-65848,251596,Maintenance Bucket 25Q1S4,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,Closed,5,,no,no,no,no
OV-65852,251603,Go > Customer Account - Reset the Login Attempt Counter Feb 18,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,Closed,1,1,yes,yes,yes,no
OV-65854,251611,ASAPI - Create a sandbox account for CI solutions,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,Closed,,,yes,yes,yes,no
OV-66037,252081,A3 > Employee Detail Page > Notes & Files - Fix logic to Upload/Download files,Bug,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,In Development,3,3,no,yes,yes,no
OV-66038,252088,Implement Rollback Process for WYSIWYG Cleanup Update,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,In Development,3,3,no,yes,yes,no
OV-66048,252085,Message queue -  emails stuck in to be sent 2nd month in a row New England Conservatory org 5681,Bug,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,Closed,3,3,yes,yes,yes,no
OV-66049,252127,"Message Queue - Resend emails stuck in ""To be sent""",Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,In Verification,3,3,no,yes,yes,no
OV-66105,252204,DB Job -  Add a step to delete from BatchInvoiceTransaction when deleting a draft invoice,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,Ready To Test,3,3,no,yes,yes,no
OV-66109,252212,Identify Manual Invoice Deletion Processes & Ensure BatchInvoiceTransaction Cleanup,Task,OV,Team ASAP,ASAP - 25Q1S4 02/12 - 02/25,5075,2025-02-12T15:41:27.000Z,2025-02-25T06:00:00.000Z,2025-Q1,New,Ready for Sprint,,,no,no,yes,no
OV-62341,241216,Go > Payment Page - Force the user to save a CC/eCheck when putting an invoice on a Payment Plan (Autobill),Story,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Ready for Sprint,In Development,5,5,no,yes,no,no
OV-63540,245512,A3 - Update Image Upload Logic for Staff and Customer Accounts Module,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Closed,Closed,5,5,no,no,no,no
OV-63541,245513,A3 - Update Image Upload Logic for Facilities Module,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,2,2,yes,yes,no,no
OV-64052,246864,PPS > Generate Certificates for Existing Schools for CyberSource Authentication,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Ready For Refinement,Ready For Refinement,,,no,no,no,no
OV-64055,246884,Gateway > Set up - Replace the Transaction Key field with a disclaimer to use Certificates (Cybersource),Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-64056,246885,Spike > Investigate how we can protect transactions done through CyberSource,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Ready To Test,2,2,no,yes,no,no
OV-64058,246896,ASAPI > Remove the authentication query params from all endpoints,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-64059,246908,ASAPI > Remove GET Login Method from the Repository,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,3,3,yes,yes,no,no
OV-64293,236446,[IntranetEmailQueue] Fix Mend scan detected issues,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,Closed,Closed,,,no,no,no,no
OV-65312,250311, Implement Feature Flag for CyberSource Authentication Method Selection,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,In Test,Closed,8,8,yes,yes,no,no
OV-66037,252081,A3 > Employee Detail Page > Notes & Files - Fix logic to Upload/Download files,Bug,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,In Development,Closed,3,3,yes,yes,no,no
OV-66038,252088,Implement Rollback Process for WYSIWYG Cleanup Update,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,In Secure Code Review,Reopened,3,3,no,yes,no,no
OV-66240,252504,Maintenance bucket 25Q1S5,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,New,Closed,5,,no,no,no,no
OV-66361,252724,Go > Class list - Improve perfomance,Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,New,Closed,3,3,yes,yes,yes,no
OV-66385,252810,A3 > Course Edit - Images attached using WYSIWYGs are inserting the app URL when it shouldn't,Bug,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,New,In Development,3,3,no,yes,yes,no
OV-66401,252855,"Message queue - Re process emails stuck in ""To Be Sent""",Task,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,New,Closed,,,yes,yes,yes,no
OV-66405,252875,[Defect]-Fix logic to Upload/Download files >Image path duplicated after a second image is uploaded,Bug,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,New,Closed,,,yes,yes,yes,no
OV-66627,253401,GO - After School programs are not loading and opening on GO and so customers are not able to register - global,Bug,OV,Team ASAP,ASAP - 25Q1S5 02/26 - 03/11,5174,2025-02-26T15:34:06.300Z,2025-03-11T06:00:00.000Z,2025-Q1,New,New,3,3,no,no,yes,no
OV-56282,220518,[A4] Create subjects for a private lesson,Task,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,New,Closed,3,2,no,no,yes,no
OV-62341,241216,Go > Payment Page - Force the user to save a CC/eCheck when putting an invoice on a Payment Plan (Autobill),Story,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,In Development,In Development,5,5,no,yes,no,no
OV-64052,246864,PPS > Generate Certificates for Existing Schools for CyberSource Authentication,Task,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,Ready For Refinement,Ready For Refinement,,,no,no,no,no
OV-66038,252088,Implement Rollback Process for WYSIWYG Cleanup Update,Task,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,Reopened,Reopened,3,3,no,yes,no,no
OV-66385,252810,A3 > Course Edit - Images attached using WYSIWYGs are inserting the app URL when it shouldn't,Bug,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,Ready To Test,Closed,3,3,yes,yes,no,no
OV-66699,252119,'class' API not working - Punahou School Extended Learning Programs (5343),Bug,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,Ready for Sprint,Closed,8,8,yes,yes,no,no
OV-66702,253608,Maintenance Bucket 25Q1S6,Task,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,New,Closed,3,,no,no,no,no
OV-66730,252615,Go > Invoice showing failed payment but payment did process with ConnexPoint ,Bug,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,To Do,Closed,5,5,yes,yes,yes,no
OV-66872,254160,Payment Failures in CyberSource After Recent Release,Bug,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,New,Closed,,,no,yes,yes,no
OV-66894,254208,ASAPI > Login (POST) Returns 502 Bad Gateway,Bug,OV,Team ASAP,ASAP - 25Q1S6 03/12- 03/25,5274,2025-03-12T16:06:07.969Z,2025-03-25T06:00:00.000Z,2025-Q1,New,In Development,,,no,yes,yes,no
