issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-79648,317836,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,In Test,In Test,,,no,yes,no,no
OV-79649,317838,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-79650,317840,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-79651,317842,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79652,317844,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79653,317846,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79654,317848,Add to release card 03/19,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-79655,317850,Merge to release branch 03/19,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79656,317852,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79657,317854,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-79658,317856,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79659,317858,Add to release card 03/26,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79660,317860,Merge to release branch 03/26,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79666,317872,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79667,317874,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79668,317876,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79669,317878,Add to release card 03/26,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-79670,317880,Merge to release branch 03/26,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79677,317892,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79678,317893,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,In Test,Closed,,,no,yes,no,no
OV-79680,317895,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79681,317896,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79687,317943,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,In Development,Closed,,,yes,yes,no,no
OV-79688,317944,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79689,317945,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79690,317946,Add to release card 03/26,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79691,317947,Merge to release branch 03/26,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79759,318478,Dev Ops,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,In Development,Closed,,,yes,yes,no,no
OV-79961,320449,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79962,320451,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79963,320453,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79964,320455,Add to release card 03/19,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-79965,320457,Merge to release branch 03/19,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-80014,321346,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80070,321737,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,In Secure Code Review,Closed,,,yes,yes,no,no
OV-80071,321739,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80072,321741,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-80073,321743,Add to release card 3/12,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-80074,321745,Merge to release branch 3/12,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80151,322610,Dev Ops - Create Azure Secret,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,yes,no
OV-80443,326659,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,yes,yes,no
OV-80444,326661,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,yes,no
OV-80445,326663,Add to release card - 3/19,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,no,no,yes,no
OV-80446,326665,Merge to release branch- 3/19,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,yes,no
OV-80447,326667,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 5,8743,2026-03-05T13:20:51.323Z,2026-03-18T21:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,yes,no
OV-79646,317832,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Test,Closed,,,no,yes,no,no
OV-79647,317834,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-79648,317836,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Test,Closed,,,no,yes,no,no
OV-79649,317838,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79650,317840,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79661,317862,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79662,317864,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79663,317866,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79664,317868,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79665,317870,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79723,318308,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Secure Code Review,Closed,,,no,yes,no,no
OV-79724,318310,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79725,318312,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79726,318314,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79727,318316,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79936,320399,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Test,Closed,,,no,yes,no,no
OV-79937,320401,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-79938,320403,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Test,Closed,,,no,yes,no,no
OV-79939,320405,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-79940,320407,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79946,320419,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79947,320421,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79948,320423,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-79949,320425,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79950,320427,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-79956,320439,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Secure Code Review,,,no,yes,no,no
OV-79957,320441,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-79958,320443,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-79959,320445,Add to release card 04/23,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-79960,320447,Merge to release branch & create PR 04/23,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-79991,320816,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Development,Closed,,,yes,yes,no,no
OV-79992,320817,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-79994,320819,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-79995,320820,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80000,320892,Get integration collection running locally with new single env file,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,0,0,yes,yes,no,no
OV-80001,320893,Get integration collection running in postman stage in azure devops release pipeline,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,5,5,no,yes,no,no
OV-80122,322179,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Development,Closed,,,yes,yes,no,no
OV-80123,322181,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80124,322183,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-80125,322185,Add to release card  04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-80126,322187,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80313,324448,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-80314,324450,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-80315,324452,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-80316,324454,Add to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-80317,324456,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80338,324524,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-80339,324526,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-80340,324528,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-80341,324530,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,Closed,Closed,,,no,no,no,no
OV-80342,324532,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,In Development,Closed,,,yes,yes,no,no
OV-80384,325958,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Awaiting Build,,,no,yes,no,no
OV-80385,325960,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,no,no
OV-80386,325962,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-80387,325964,Add to release branch 04/09/2026,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,no,no,no
OV-80388,325966,Merge to release branch 04/09/2026,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Development,,,no,yes,no,no
OV-80389,325968,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,no,no
OV-80402,326179,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Development,,,no,yes,no,no
OV-80466,326966,Darcy ,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Verification,,,no,yes,no,no
OV-80467,326967,Abinash,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-80468,326968,Michael,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Development,,,no,yes,no,no
OV-80469,326969,Siva,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Review,,,no,no,no,no
OV-80471,326971,Claudio,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-80472,326972,Ulises,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Secure Code Review,,,no,yes,no,no
OV-80473,326973,David,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Secure Code Review,,,no,yes,no,no
OV-80474,326974,Steven,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-80475,326975,Rodolfo,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,no,no
OV-80808,329521,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Test,,,no,yes,yes,no
OV-80809,329523,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,yes,no
OV-80810,329525,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,In Test,,,no,yes,yes,no
OV-80811,329527,Add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,yes,no
OV-80812,329529,Merge to release branch 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,New,,,no,no,yes,no
OV-80867,329991,create/update xray test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,yes,yes,yes,no
OV-80868,329992,execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,yes,yes,no
OV-80869,329993,add/update test automation,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,no,yes,no
OV-80870,329994,add to release card 04/09,Sub-task,OV,Team Connexpoint,CXP26Q1 - Sprint 6,8744,2026-03-20T12:21:11.540Z,2026-04-01T08:00:00.000Z,2026-Q1,New,Closed,,,no,no,yes,no
