issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-79672,317884,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-79673,317886,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-79674,317888,Add to release card 10/01,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-79675,317890,Merge to release branch 10/01,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-79951,320429,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Ready To Test,,,no,yes,no,no
OV-79952,320431,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-79953,320433,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-79954,320435,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-79955,320437,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-81000,330866,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-81001,330867,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,Closed,,,yes,yes,no,no
OV-83335,339404,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-83397,340063,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-83398,340065,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-83399,340067,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-83400,340069,Add to release card 10/01,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-83401,340071,Merge to release branch and create PR to Master 10/01,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-83407,340083,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Awaiting Build,Awaiting Build,,,no,yes,no,no
OV-83408,340085,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,no,no
OV-83409,340087,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83410,340090,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83411,340092,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83426,340216,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Secure Code Review,,,no,yes,no,no
OV-83427,340218,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83428,340220,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83429,340222,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83430,340224,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83516,340979,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,no,no
OV-83873,344486,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-83947,345157,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Ready To Test,,,no,yes,no,no
OV-83948,345158,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83949,345159,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83950,345160,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83951,345161,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83953,345166,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Secure Code Review,Ready To Test,,,no,yes,no,no
OV-83954,345167,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83955,345168,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83956,345169,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-83957,345170,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84035,345727,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-84036,345728,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-84037,345729,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-84038,345730,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84039,345731,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84053,345818,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Test,,,no,yes,no,no
OV-84054,345819,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84055,345820,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84056,345821,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84057,345822,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84112,346188,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Secure Code Review,Ready To Test,,,no,yes,no,no
OV-84113,346189,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84114,346190,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84115,346191,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84116,346192,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84274,348059,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84275,348060,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84561,350997,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In UX Design,In UX Design,,,no,no,no,no
OV-84562,350998,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-84576,351445,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready To Test,Closed,,,no,yes,no,no
OV-84722,352599,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-84937,354256,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,Closed,,,no,yes,no,no
OV-84941,354299,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready To Test,Ready To Test,,,no,yes,no,no
OV-84942,354300,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,New,,,no,yes,no,no
OV-84943,354301,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,New,,,no,yes,no,no
OV-84944,354302,Add to release branch,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84945,354303,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84947,354305,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready To Test,Ready To Test,,,no,yes,no,no
OV-84948,354306,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84949,354307,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84950,354308,Add to release branch,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84951,354309,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-84953,354312,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Test,Closed,,,no,yes,no,no
OV-84954,354313,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-84955,354314,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Test,Closed,,,yes,yes,no,no
OV-84956,354315,Add to release branch 10/01,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,no,no
OV-84957,354316,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,no,no
OV-84998,354780,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Ready To Test,Ready To Test,,,no,yes,no,no
OV-84999,354782,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-85000,354784,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-85001,354786,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-85002,354788,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-85238,356776,Create x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,Closed,Closed,,,no,no,no,no
OV-85239,356777,Execute TC,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,Closed,,,yes,yes,no,no
OV-85240,356778,Add to release 10/01,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,no,no
OV-85241,356779,Merge to release 10/01,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,yes,yes,no,no
OV-85272,357437,Match .Net versions on deployment slots for every app,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,In Development,In Development,,,no,yes,no,no
OV-85318,358055,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Test,,,no,yes,no,no
OV-85319,358056,Fix mend findings,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In UX Design,,,no,no,no,no
OV-85321,358058,CLONE - Run regression,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-85322,358059,CLONE - Fix mend findings,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,no,no
OV-85565,359840,Security Approval,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85567,359945,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85568,359946,BI team notification,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85569,359947,DBA approval,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85570,359948,Update API Documentation (External and Internal),Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85571,359949,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85572,359950,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85573,359951,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85574,359952,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85580,359962,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85591,360378,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85599,360454,(sre) Fund unfunded St. Vrain clean sale via deposit + fee FundingInstructions,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,yes,no
OV-85600,360455,(sre) Recoup St. Vrain off-ticket BFO clawback via refund-leg FundingInstructions,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,yes,no
OV-85601,360456,"(pay, sre) Re-drive St. Vrain PR-only payments to Promoted via promotion pipeline",Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,yes,no
OV-85606,360529,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,In Development,,,no,yes,yes,no
OV-85607,360530,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85608,360531,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85609,360532,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85610,360533,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85611,360534,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Ready To Test,,,no,yes,yes,no
OV-85612,360535,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85613,360536,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85614,360537,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85615,360538,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,New,,,no,no,yes,no
OV-85616,360539,(sre) Fund St. Vrain wash-four deposit legs - over-debit make-whole,Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,yes,no
OV-85617,360540,(sre) Add St. Vrain wash-four refund-leg reporting marker (inert),Sub-task,OV,Team Connexpoint,CXP26Q3 - Sprint 1,10929,2026-07-10T15:45:22.117Z,2026-07-22T07:00:00.000Z,2026-Q3,New,Closed,,,no,no,yes,no
OV-61445,239621,[Center web] Bulk Messaging View Only,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Development,Closed,2,2,no,yes,no,no
OV-61446,239622,[Center web] User with View only permissions -> My Center tabs,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Development,In Test,2,5,no,yes,no,no
OV-61447,239625,[Center web] User with View only permissions > Children tabs,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Secure Code Review,Closed,5,5,no,yes,no,no
OV-61950,227243,[Teacher Web] Migrate Timeline Drafts,Story,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,Ready for Sprint,In Development,5,5,no,yes,no,no
OV-68848,259209,[BE] Enrollment Configuration with duplicated URL code can be created,Bug,OV,Team Smartcare,VC 26Q3S1,11278,2026-07-08T14:10:23.734Z,2026-07-21T07:00:00.000Z,2026-Q3,In Discovery,In Secure Code Review,3,3,no,yes,yes,no
