issue_key,issue_id,summary,issue_type,project_key,team_name,sprint_name,sprint_id,sprint_start_date,sprint_end_date,quarter_label,status_at_sprint_start,status_at_sprint_end,points_at_sprint_start,points_at_sprint_end,completed_in_sprint_flag,in_sprint_wip_flag,added_after_sprint_start_flag,removed_after_sprint_start_flag
OV-81014,330880,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,no,yes,no,no
OV-81015,330881,Add to release branch 05/14,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-81016,330882,Merge to release branch 05/14,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-81144,331335,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,In Development,In Development,,,no,yes,no,no
OV-81145,331337,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,In Development,In Development,,,no,yes,no,no
OV-81190,331634,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,In Test,Closed,,,yes,yes,no,no
OV-81191,331635,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-81192,331636,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,In Test,Closed,,,no,yes,no,no
OV-81193,331637,Add to release card 05/07,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-81194,331638,Merge to release branch and create PR to Master 05/07,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-81213,331671,Update API Docs - External/Internal,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,no,yes,no,no
OV-82424,333637,data API,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82425,333639,pay API,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82426,333641,processor API,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82427,333643,schedule API,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82428,333645,login API,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82429,333647,Functions,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82430,333649,API Docs,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82431,333651,Hexea JS,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82432,333653,Helm,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,In Development,Closed,,,yes,yes,no,no
OV-82433,333655,Dashboard,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82434,333657,Responsifier,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82435,333659,Account,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82436,333661,Demo,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82437,333663,Onboarding,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82438,333665,Funding API,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82439,333667,Receipts,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82440,333669,Checkout,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82441,333671,Vanco Accept App,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82442,333673,Postman API automation,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82443,333675,Paybutton,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82444,333677,Stress Tests,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82445,333679,Xray,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82446,333681,Azure Devops Pipelines/Releases/Dashboard,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82447,333683,Azure Portal,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82448,333685,Sprint Processes (sprints / releases),Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82449,333687,UI components,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82450,333689,Environments,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82451,333691,Databases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82452,333693,Create list of needed permissions and how we got them provided,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,In Development,In Development,,,no,yes,no,no
OV-82810,335466,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Ready To Test,,,no,yes,no,no
OV-82811,335468,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82812,335470,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82813,335472,Add to release card 05/14,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82814,335474,Merge to release branch and create PR to Master 05/14,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82827,335551,DBA - DSI - Review /Approval,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82932,336245,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,yes,no
OV-82933,336247,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82934,336249,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82935,336251,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82936,336253,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82990,336476,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,yes,no
OV-82991,336478,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,yes,no
OV-82992,336480,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,no,yes,yes,no
OV-82993,336482,Add to release card 05/14,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82994,336484,Merge to release branch 05/14 and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82995,336486,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Review,,,no,no,yes,no
OV-82996,336488,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,Closed,,,yes,yes,yes,no
OV-82997,336490,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82998,336492,Add to release card 05/21,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-82999,336494,Merge to release branch and create PR to Master 05/21,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-83052,336697,CXP Scheduled Fees Review,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 2,9918,2026-04-23T15:47:02.508Z,2026-05-06T07:00:00.000Z,2026-Q2,New,In Development,,,no,yes,yes,no
OV-80979,330844,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-80980,330845,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-80982,330847,Run regression,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,yes,no,no
OV-80983,330848,Deploy to Production,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-81018,330884,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-81019,330885,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-81020,330886,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,yes,no,no
OV-81021,330887,Add to release branch 05/28,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-81023,330889,Merge to release branch & create PR 05/28,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-81053,330919,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,In Secure Code Review,,,no,yes,no,no
OV-81055,330921,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-81056,330922,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-81058,330924,Add to release branch 06/18,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-81060,330926,Merge to release branch 06/18,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-81145,331337,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,In Development,Closed,,,yes,yes,no,no
OV-82810,335466,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,In Test,Closed,,,yes,yes,no,no
OV-82811,335468,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,In Development,Closed,,,yes,yes,no,no
OV-82812,335470,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,In Test,Closed,,,no,yes,no,no
OV-82813,335472,Add to release card 05/14,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82814,335474,Merge to release branch and create PR to Master 05/14,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82862,335809,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,In Review,,,no,yes,no,no
OV-82863,335810,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82864,335811,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82865,335812,Add to release branch 06/04,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82866,335813,Merge to release branch 06/04,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82868,335817,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82869,335818,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82870,335819,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,yes,no,no
OV-82871,335820,Add to release branch 05/28,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82872,335821,Merge to release branch 05/28,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82932,336245,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,In Development,In Development,,,no,yes,no,no
OV-82933,336247,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82934,336249,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82935,336251,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82936,336253,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,no,no
OV-82964,336331,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-82965,336333,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82966,336335,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82967,336337,Add to release card,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82968,336339,Merge to release branch and create PR to Master,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82981,336456,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,In Verification,,,no,yes,no,no
OV-82982,336458,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82983,336460,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82984,336462,Add to release card 06/04,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82985,336464,Merge to release branch,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,In Development,,,no,yes,no,no
OV-82995,336486,Do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,In Review,Closed,,,no,yes,no,no
OV-82996,336488,Create/Update x-ray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,Closed,Closed,,,no,no,no,no
OV-82997,336490,Execute test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,yes,no,no
OV-82998,336492,Add to release card 05/21,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,no,no,no
OV-82999,336494,Merge to release branch and create PR to Master 05/21,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,no,no
OV-83226,337456,do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,In Test,,,no,yes,yes,no
OV-83227,337457,create xray tests and test execution,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,yes,no
OV-83228,337458,add test automation,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,yes,yes,yes,no
OV-83229,337460,execute tests,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,Closed,,,no,yes,yes,no
OV-83230,337461,add to release card 06/04,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-83231,337462,merge to release branch / create PR 06/04,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-83232,337465,do the thing,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,In Development,,,no,yes,yes,no
OV-83233,337466,create xray test cases,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-83234,337467,execute test cases & stress tests,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,yes,no
OV-83235,337468,add to release card 6/11,Sub-task,OV,Team Connexpoint,CXP26Q2 - Sprint 3,9919,2026-05-07T15:09:36.935Z,2026-05-20T15:09:00.000Z,2026-Q2,New,New,,,no,no,yes,no
