issue_key,issue_id,team_name,project_key,issue_type,quarter_label,cycle_time_start_status,cycle_time_start_utc,cycle_time_end_status,cycle_time_end_utc,resolution_at_cycle_time_end,cycle_time_days,cycle_time_weeks,completed_in_done_category_flag,completed_with_allowed_resolution_flag,data_quality_note,last_refresh_utc
OV-83350,339466,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T13:20:08.792Z,Closed,2026-05-21T16:47:38.467Z,Done,0.14,0.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-81059,330925,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-19T22:36:53.846Z,Closed,2026-05-21T16:50:56.752Z,Done,1.76,0.25,yes,yes,,2026-06-10T00:04:52.036Z
OV-82863,335810,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T16:21:38.551Z,Closed,2026-05-21T17:12:11.827Z,Done,0.04,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-81066,330932,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T16:53:28.556Z,Closed,2026-05-22T15:38:37.765Z,Done,0.95,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-80986,330851,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T13:19:27.784Z,Closed,2026-05-22T15:43:08.288Z,Done,1.1,0.16,yes,yes,,2026-06-10T00:04:52.036Z
OV-83536,341178,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T15:41:39.428Z,Closed,2026-05-22T15:44:19.426Z,Done,1,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-81024,330890,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-22T15:40:25.881Z,Closed,2026-05-22T16:14:47.291Z,Done,0.02,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-82862,335809,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-12T15:52:51.456Z,Closed,2026-05-26T13:31:20.902Z,Done,13.9,1.99,yes,yes,,2026-06-10T00:04:52.036Z
OV-82866,335813,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-26T13:36:20.787Z,Closed,2026-05-26T15:11:33.117Z,Done,0.07,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-83353,339472,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-22T15:34:16.741Z,Closed,2026-05-26T16:45:38.143Z,Done,4.05,0.58,yes,yes,,2026-06-10T00:04:52.036Z
OV-83560,341606,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-26T15:26:28.986Z,Closed,2026-05-28T14:32:06.897Z,Done,1.96,0.28,yes,yes,,2026-06-10T00:04:52.036Z
OV-83561,341607,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-27T15:29:02.834Z,Closed,2026-05-28T14:32:22.903Z,Done,0.96,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-83563,341609,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-28T15:34:24.498Z,Closed,2026-05-28T16:01:22.234Z,Done,0.02,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-80988,330853,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-26T15:40:56.019Z,Closed,2026-05-29T15:36:58.356Z,Done,3,0.43,yes,yes,,2026-06-10T00:04:52.036Z
OV-83685,342872,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-28T15:42:27.551Z,Closed,2026-05-29T15:37:39.239Z,Done,1,0.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-81037,330903,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-28T14:34:26.720Z,Closed,2026-05-29T15:49:20.748Z,Done,1.05,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-81040,330906,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-29T15:34:38.745Z,Closed,2026-05-29T15:49:34.334Z,Done,0.01,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-81067,330933,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-29T15:38:32.901Z,Closed,2026-05-29T19:07:41.283Z,Done,0.15,0.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-81036,330902,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T15:39:48.730Z,Closed,2026-05-29T21:11:34.523Z,Done,8.23,1.18,yes,yes,,2026-06-10T00:04:52.036Z
OV-81042,330908,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-29T15:34:40.644Z,Closed,2026-05-29T21:11:53.224Z,Done,0.23,0.03,yes,yes,,2026-06-10T00:04:52.036Z
OV-82886,335957,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-26T13:37:16.983Z,Closed,2026-06-01T13:16:56.916Z,Done,5.99,0.86,yes,yes,,2026-06-10T00:04:52.036Z
OV-83800,343617,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-29T15:42:59.507Z,Closed,2026-06-01T14:26:50.669Z,Done,2.95,0.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-81065,330931,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-20T20:07:54.076Z,Closed,2026-06-01T15:35:17.760Z,Done,11.81,1.69,yes,yes,,2026-06-10T00:04:52.036Z
OV-83564,341610,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-28T15:34:25.983Z,Closed,2026-06-01T15:39:59.776Z,Done,4,0.57,yes,yes,,2026-06-10T00:04:52.036Z
OV-82885,335955,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T15:36:32.113Z,Closed,2026-06-01T20:39:41.998Z,Done,11.21,1.6,yes,yes,,2026-06-10T00:04:52.036Z
OV-82888,335961,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-29T15:34:56.640Z,Closed,2026-06-01T20:42:46.002Z,Done,3.21,0.46,yes,yes,,2026-06-10T00:04:52.036Z
OV-81055,330921,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-01T20:43:38.907Z,Closed,2026-06-01T21:14:35.849Z,Done,0.02,0,yes,yes,,2026-06-10T00:04:52.036Z
OV-81070,330936,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-01T15:35:21.258Z,Closed,2026-06-02T13:03:30.956Z,Done,0.89,0.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-82932,336245,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-04-24T15:33:50.545Z,Closed,2026-06-02T14:11:08.710Z,Done,38.94,5.56,yes,yes,,2026-06-10T00:04:52.036Z
OV-83233,337466,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-29T19:13:17.501Z,Closed,2026-06-02T14:36:12.872Z,Done,3.81,0.54,yes,yes,,2026-06-10T00:04:52.036Z
OV-83849,343870,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-01T14:28:11.066Z,Closed,2026-06-02T15:22:23.409Z,Done,1.04,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-83232,337465,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-15T18:40:48.532Z,Closed,2026-06-02T15:39:04.185Z,Done,17.87,2.55,yes,yes,,2026-06-10T00:04:52.036Z
OV-82889,335963,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-01T20:42:49.318Z,Closed,2026-06-02T15:41:19.931Z,Done,0.79,0.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-83886,344722,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-02T14:28:01.522Z,Closed,2026-06-02T17:08:53.700Z,Done,0.11,0.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-83887,344723,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-02T14:28:03.178Z,Closed,2026-06-02T17:09:34.736Z,Done,0.11,0.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-83236,337469,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-02T15:39:15.204Z,Closed,2026-06-02T17:18:13.863Z,Done,0.07,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-83486,340767,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T15:35:50.153Z,Closed,2026-06-03T16:32:27.486Z,Done,13.04,1.86,yes,yes,,2026-06-10T00:04:52.036Z
OV-83487,340769,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-21T14:17:50.562Z,Closed,2026-06-03T16:32:34.528Z,Done,13.09,1.87,yes,yes,,2026-06-10T00:04:52.036Z
OV-83819,343823,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-05T15:43:46.180Z,Closed,2026-06-05T17:28:03.737Z,Done,0.07,0.01,yes,yes,,2026-06-10T00:04:52.036Z
OV-81053,330919,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-05-07T15:38:26.536Z,Closed,2026-06-09T15:23:33.736Z,Done,32.99,4.71,yes,yes,,2026-06-10T00:04:52.036Z
OV-81060,330926,Team Connexpoint,OV,Sub-task,2026-Q2,In Development,2026-06-09T15:28:49.085Z,Closed,2026-06-09T21:34:38.105Z,Done,0.25,0.04,yes,yes,,2026-06-10T00:04:52.036Z
OV-80863,329927,Team Smartcare,OV,Task,2026-Q2,In Development,2026-03-31T08:47:04.281Z,Closed,2026-04-01T11:59:05.250Z,Done,1.13,0.16,yes,yes,,2026-06-10T00:04:52.036Z
OV-80633,328119,Team Smartcare,OV,Task,2026-Q2,In Development,2026-03-30T08:09:16.763Z,Closed,2026-04-01T13:54:52.130Z,Done,2.24,0.32,yes,yes,,2026-06-10T00:04:52.036Z
OV-69887,262947,Team Smartcare,OV,Task,2026-Q2,In Development,2026-03-19T15:39:40.140Z,Closed,2026-04-09T12:58:07.022Z,Done,20.89,2.98,yes,yes,,2026-06-10T00:04:52.036Z
OV-80525,327194,Team Smartcare,OV,Task,2026-Q2,In Development,2026-04-09T08:44:31.033Z,Closed,2026-04-14T13:18:21.415Z,Done,5.19,0.74,yes,yes,,2026-06-10T00:04:52.036Z
OV-73945,275973,Team Smartcare,OV,Task,2026-Q2,In Development,2026-03-17T16:09:11.489Z,Closed,2026-04-14T20:11:37.976Z,Done,28.17,4.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-80912,330451,Team Smartcare,OV,Story,2026-Q2,In Development,2026-04-02T07:42:04.114Z,Closed,2026-04-16T12:14:43.359Z,Done,14.19,2.03,yes,yes,,2026-06-10T00:04:52.036Z
OV-82611,334767,Team Smartcare,OV,Bug,2026-Q2,In Development,2026-04-14T15:36:22.724Z,Closed,2026-04-17T15:19:08.417Z,Done,2.99,0.43,yes,yes,,2026-06-10T00:04:52.036Z
OV-80551,327486,Team Smartcare,OV,Task,2026-Q2,In Development,2026-04-03T09:14:45.432Z,Closed,2026-04-21T13:44:05.224Z,Done,18.19,2.6,yes,yes,,2026-06-10T00:04:52.036Z
OV-82411,333535,Team Smartcare,OV,Task,2026-Q2,In Development,2026-04-14T13:20:24.381Z,Closed,2026-05-06T13:49:01.023Z,Done,22.02,3.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-83248,337655,Team Smartcare,OV,Bug,2026-Q2,In Development,2026-05-11T10:20:56.417Z,Closed,2026-05-13T13:22:00.698Z,Done,2.13,0.3,yes,yes,,2026-06-10T00:04:52.036Z
OV-83274,338327,Team Smartcare,OV,Task,2026-Q2,In Development,2026-05-12T11:04:27.686Z,Closed,2026-05-19T08:00:22.838Z,Done,6.87,0.98,yes,yes,,2026-06-10T00:04:52.036Z
OV-83373,339639,Team Smartcare,OV,Task,2026-Q2,In Development,2026-05-22T11:28:15.574Z,Closed,2026-05-27T13:57:31.656Z,Done,5.1,0.73,yes,yes,,2026-06-10T00:04:52.036Z
OV-83766,343430,Team Smartcare,OV,Task,2026-Q2,In Development,2026-05-28T19:49:19.622Z,Closed,2026-05-29T12:05:18.713Z,Done,0.68,0.1,yes,yes,,2026-06-10T00:04:52.036Z
OV-81133,331255,Team Smartcare,OV,Bug,2026-Q2,In Development,2026-04-14T23:58:56.769Z,Closed,2026-06-03T12:33:51.656Z,Done,49.52,7.07,yes,yes,,2026-06-10T00:04:52.036Z
OV-83686,342875,Team Smartcare,OV,Bug,2026-Q2,In Development,2026-05-27T12:59:33.702Z,Closed,2026-06-08T13:50:37.737Z,Done,12.04,1.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-79597,317502,Team Webstore,OV,Bug,2026-Q2,In Development,2026-02-19T21:16:41.822Z,Closed,2026-04-09T13:03:08.049Z,Done,48.66,6.95,yes,yes,,2026-06-10T00:04:52.036Z
OV-76361,296643,Team Webstore,OV,Bug,2026-Q2,In Development,2026-02-25T15:52:05.334Z,Closed,2026-04-09T13:03:35.509Z,Done,42.88,6.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-81091,331083,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-03T20:42:42.308Z,Closed,2026-04-09T13:04:41.119Z,Done,5.68,0.81,yes,yes,,2026-06-10T00:04:52.036Z
OV-81095,331102,Team Webstore,OV,Bug,2026-Q2,In Development,2026-04-06T17:48:33.618Z,Closed,2026-04-09T13:06:23.094Z,Done,2.8,0.4,yes,yes,,2026-06-10T00:04:52.036Z
OV-74390,277986,Team Webstore,OV,Task,2026-Q2,In Development,2026-02-23T22:26:52.358Z,Closed,2026-04-09T13:13:50.263Z,Done,44.62,6.37,yes,yes,,2026-06-10T00:04:52.036Z
OV-79596,317501,Team Webstore,OV,Bug,2026-Q2,In Development,2026-03-04T21:03:52.260Z,Closed,2026-04-09T15:47:38.031Z,Done,35.78,5.11,yes,yes,,2026-06-10T00:04:52.036Z
OV-73115,273773,Team Webstore,OV,Task,2026-Q2,In Development,2026-01-28T20:18:01.668Z,Closed,2026-04-09T21:55:20.291Z,Done,71.07,10.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-80891,330271,Team Webstore,OV,Bug,2026-Q2,In Development,2026-04-07T15:48:55.471Z,Closed,2026-04-10T13:33:22.164Z,Done,2.91,0.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-73873,275795,Team Webstore,OV,Story,2026-Q2,In Development,2026-01-23T13:55:37.902Z,Closed,2026-04-10T17:58:02.062Z,Done,77.17,11.02,yes,yes,,2026-06-10T00:04:52.036Z
OV-76244,294374,Team Webstore,OV,Task,2026-Q2,In Development,2026-04-10T15:11:43.848Z,Closed,2026-04-10T20:23:52.487Z,Done,0.22,0.03,yes,yes,,2026-06-10T00:04:52.036Z
OV-71449,268882,Team Webstore,OV,Story,2026-Q2,In Development,2026-03-06T19:20:01.426Z,Closed,2026-04-13T18:30:16.965Z,Done,37.97,5.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-78558,308050,Team Webstore,OV,Bug,2026-Q2,In Development,2026-02-24T20:06:43.060Z,Closed,2026-04-13T18:30:37.291Z,Done,47.93,6.85,yes,yes,,2026-06-10T00:04:52.036Z
OV-80086,321813,Team Webstore,OV,Bug,2026-Q2,In Development,2026-03-23T17:58:28.458Z,Closed,2026-04-14T16:09:28.337Z,Done,21.92,3.13,yes,yes,,2026-06-10T00:04:52.036Z
OV-82527,334316,Team Webstore,OV,Task,2026-Q2,In Development,2026-04-13T14:20:38.529Z,Closed,2026-04-15T16:45:28.139Z,Done,2.1,0.3,yes,yes,,2026-06-10T00:04:52.036Z
OV-75584,285190,Team Webstore,OV,Story,2026-Q2,In Development,2026-03-23T19:20:58.811Z,Closed,2026-04-16T13:05:26.517Z,Done,23.74,3.39,yes,yes,,2026-06-10T00:04:52.036Z
OV-79633,317804,Team Webstore,OV,Story,2026-Q2,In Development,2026-03-19T17:37:32.564Z,Closed,2026-04-20T13:32:18.547Z,Done,31.83,4.55,yes,yes,,2026-06-10T00:04:52.036Z
OV-82559,334480,Team Webstore,OV,Task,2026-Q2,In Development,2026-04-15T15:27:33.628Z,Closed,2026-04-20T15:40:26.640Z,Done,5.01,0.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-77396,304152,Team Webstore,OV,Story,2026-Q2,In Development,2026-03-19T15:39:33.733Z,Closed,2026-04-20T20:47:52.084Z,Done,32.21,4.6,yes,yes,,2026-06-10T00:04:52.036Z
OV-77371,304067,Team Webstore,OV,Story,2026-Q2,In Development,2026-01-22T16:31:43.546Z,Closed,2026-04-21T14:53:00.916Z,Done,88.93,12.7,yes,yes,,2026-06-10T00:04:52.036Z
OV-77378,304080,Team Webstore,OV,Story,2026-Q2,In Development,2026-02-10T20:21:55.324Z,Closed,2026-04-22T13:41:11.223Z,Done,70.72,10.1,yes,yes,,2026-06-10T00:04:52.036Z
OV-82860,335802,Team Webstore,OV,Task,2026-Q2,In Development,2026-04-21T15:52:20.963Z,Closed,2026-04-27T15:33:16.400Z,Done,5.99,0.86,yes,yes,,2026-06-10T00:04:52.036Z
OV-81094,331090,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-15T15:21:06.727Z,Closed,2026-05-01T17:56:14.168Z,Done,16.11,2.3,yes,yes,,2026-06-10T00:04:52.036Z
OV-82768,335315,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-15T20:07:02.138Z,Closed,2026-05-01T18:11:36.565Z,Done,15.92,2.27,yes,yes,,2026-06-10T00:04:52.036Z
OV-82770,335319,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-15T21:16:50.748Z,Closed,2026-05-01T18:11:42.532Z,Done,15.87,2.27,yes,yes,,2026-06-10T00:04:52.036Z
OV-82769,335317,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-15T18:19:29.020Z,Closed,2026-05-04T19:07:20.287Z,Done,19.03,2.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-82877,335860,Team Webstore,OV,Bug,2026-Q2,In Development,2026-04-28T15:12:25.733Z,Closed,2026-05-06T14:38:08.884Z,Done,7.98,1.14,yes,yes,,2026-06-10T00:04:52.036Z
OV-81098,331110,Team Webstore,OV,Bug,2026-Q2,In Development,2026-04-13T21:30:16.957Z,Closed,2026-05-06T14:38:14.476Z,Done,22.71,3.24,yes,yes,,2026-06-10T00:04:52.036Z
OV-83147,337101,Team Webstore,OV,Task,2026-Q2,In Development,2026-05-05T16:45:19.548Z,Closed,2026-05-08T15:41:54.130Z,Done,2.96,0.42,yes,yes,,2026-06-10T00:04:52.036Z
OV-74388,277984,Team Webstore,OV,Task,2026-Q2,In Development,2026-01-23T16:08:01.413Z,Closed,2026-05-13T13:34:22.768Z,Done,109.89,15.7,yes,yes,,2026-06-10T00:04:52.036Z
OV-81097,331108,Team Webstore,OV,Bug,2026-Q2,In Development,2026-04-07T20:55:08.383Z,Closed,2026-05-13T16:44:16.956Z,Done,35.83,5.12,yes,yes,,2026-06-10T00:04:52.036Z
OV-82825,335546,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-23T15:45:07.293Z,Closed,2026-05-14T13:08:50.853Z,Done,20.89,2.98,yes,yes,,2026-06-10T00:04:52.036Z
OV-79051,311295,Team Webstore,OV,Task,2026-Q2,In Development,2026-03-20T16:22:37.227Z,Closed,2026-05-14T13:08:59.780Z,Done,54.87,7.84,yes,yes,,2026-06-10T00:04:52.036Z
OV-83304,338959,Team Webstore,OV,Bug,2026-Q2,In Development,2026-05-13T15:30:58.330Z,Closed,2026-05-15T13:13:33.100Z,Done,1.9,0.27,yes,yes,,2026-06-10T00:04:52.036Z
OV-81092,331086,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-06T16:24:11.967Z,Closed,2026-05-15T13:14:10.119Z,Done,38.87,5.55,yes,yes,,2026-06-10T00:04:52.036Z
OV-83332,339398,Team Webstore,OV,Task,2026-Q2,In Development,2026-05-15T15:18:27.083Z,Closed,2026-05-18T19:19:36.978Z,Done,3.17,0.45,yes,yes,,2026-06-10T00:04:52.036Z
OV-83033,336643,Team Webstore,OV,Bug,2026-Q2,In Development,2026-05-06T18:27:48.832Z,Closed,2026-05-20T13:32:01.130Z,Done,13.79,1.97,yes,yes,,2026-06-10T00:04:52.036Z
OV-79372,314472,Team Webstore,OV,Task,2026-Q2,In Development,2026-04-16T15:28:43.566Z,Closed,2026-05-20T13:32:08.497Z,Done,33.92,4.85,yes,yes,,2026-06-10T00:04:52.036Z
OV-82921,336132,Team Webstore,OV,Task,2026-Q2,In Development,2026-05-07T15:12:09.053Z,Closed,2026-05-20T13:32:17.371Z,Done,12.93,1.85,yes,yes,,2026-06-10T00:04:52.036Z
OV-79050,311292,Team Webstore,OV,Story,2026-Q2,In Development,2026-04-01T15:38:28.176Z,Closed,2026-05-20T15:14:41.448Z,Done,48.98,7,yes,yes,,2026-06-10T00:04:52.036Z
OV-83379,339714,Team Webstore,OV,Story,2026-Q2,In Development,2026-05-20T04:06:01.062Z,Closed,2026-05-29T15:38:29.970Z,Done,9.48,1.35,yes,yes,,2026-06-10T00:04:52.036Z
OV-83798,343581,Team Webstore,OV,Bug,2026-Q2,In Development,2026-05-28T18:07:52.924Z,Closed,2026-06-01T16:37:31.600Z,Done,3.94,0.56,yes,yes,,2026-06-10T00:04:52.036Z
OV-77246,303675,Team Webstore,OV,Story,2026-Q2,In Development,2026-05-19T15:31:54.024Z,Closed,2026-06-01T16:57:54.430Z,Done,13.06,1.87,yes,yes,,2026-06-10T00:04:52.036Z
OV-83158,337135,Team Webstore,OV,Bug,2026-Q2,In Development,2026-06-01T15:48:47.606Z,Closed,2026-06-02T16:29:00.216Z,Done,1.03,0.15,yes,yes,,2026-06-10T00:04:52.036Z
OV-83314,339062,Team Webstore,OV,Bug,2026-Q2,In Development,2026-05-28T19:00:13.158Z,Closed,2026-06-02T19:44:55.956Z,Done,5.03,0.72,yes,yes,,2026-06-10T00:04:52.036Z
OV-77158,303101,Team Webstore,OV,Story,2026-Q2,In Development,2026-03-10T13:00:05.701Z,Closed,2026-06-03T15:31:07.645Z,Done,85.1,12.16,yes,yes,,2026-06-10T00:04:52.036Z
OV-83853,343900,Team Webstore,OV,Task,2026-Q2,In Development,2026-05-29T19:17:50.362Z,Closed,2026-06-03T15:31:13.901Z,Done,4.84,0.69,yes,yes,,2026-06-10T00:04:52.036Z
OV-82876,335858,Team Webstore,OV,Story,2026-Q2,In Development,2026-05-21T13:08:08.881Z,Closed,2026-06-04T19:40:01.672Z,Done,14.27,2.04,yes,yes,,2026-06-10T00:04:52.036Z
