team_name,quarter_label,metric_name,metric_value,metric_unit,source_system,coverage_status,note,last_refresh_utc
ASAP,2025-Q3-S3,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S3,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S3,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q3-S4: 0 sev L1+L2 / (9 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q3-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S4,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q3-S5: 0 sev L1+L2 / (6 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S5,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q3-S6: 0 sev L1+L2 / (4 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q3-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q3-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q3-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q3-S6,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q3-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Defect Leakage %,6.25,percent,Jira,Yes (partial),2025-Q4: 2 sev L1+L2 / (32 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Sev 1 + Sev 2 Bugs,2,count,Jira,Yes (partial),2025-Q4: 1 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Sev 1 Bugs,1,count,Jira,Yes (partial),2025-Q4: 1 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4: 1 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Sev 1 Bugs (Internal),1,count,Jira,Yes (partial),2025-Q4: 1 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q4: 1 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4: 1 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4,Sev 2 Bugs (Internal),1,count,Jira,Yes (partial),2025-Q4: 1 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4-S1: 0 sev L1+L2 / (10 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S1,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S1: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Defect Leakage %,16.67,percent,Jira,Yes (partial),2025-Q4-S2: 1 sev L1+L2 / (6 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Sev 1 + Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q4-S2: 1 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Sev 1 Bugs,1,count,Jira,Yes (partial),2025-Q4-S2: 1 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S2: 1 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Sev 1 Bugs (Internal),1,count,Jira,Yes (partial),2025-Q4-S2: 1 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S2: 1 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S2: 1 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S2,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S2: 1 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4-S3: 0 sev L1+L2 / (7 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S3,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4-S4: 0 sev L1+L2 / (3 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S4,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Defect Leakage %,25,percent,Jira,Yes (partial),2025-Q4-S5: 1 sev L1+L2 / (4 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Sev 1 + Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q4-S5: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S5: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S5: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S5: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Sev 2 Bugs,1,count,Jira,Yes (partial),2025-Q4-S5: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S5: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S5,Sev 2 Bugs (Internal),1,count,Jira,Yes (partial),2025-Q4-S5: 0 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Defect Leakage %,0,percent,Jira,Yes (partial),2025-Q4-S6: 0 sev L1+L2 / (2 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Sev 1 Bugs,0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Sev 2 Bugs,0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-Q4-S6,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2025-Q4-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2025-YTD,Defect Leakage %,7.28,percent,Jira,Yes (partial),2025-YTD: 11 sev L1+L2 / (148 bugs + 3 reopened).,2026-06-23T18:27:42.152Z
ASAP,2025-YTD,Sev 1 + Sev 2 Bugs,11,count,Jira,Yes (partial),2025-YTD: 2 Sev 1 + 9 Sev 2 bug(s).,2026-06-23T18:27:42.152Z
ASAP,2025-YTD,Sev 1 Bugs,2,count,Jira,Yes (partial),2025-YTD: 2 Sev 1 + 9 Sev 2 bug(s).,2026-06-23T18:27:42.152Z
ASAP,2025-YTD,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2025-YTD: 2 Sev 1 + 9 Sev 2 bug(s).,2026-06-23T18:27:42.152Z
ASAP,2025-YTD,Sev 1 Bugs (Internal),2,count,Jira,Yes (partial),2025-YTD: 2 Sev 1 + 9 Sev 2 bug(s).,2026-06-23T18:27:42.152Z
ASAP,2025-YTD,Sev 2 Bugs,9,count,Jira,Yes (partial),2025-YTD: 2 Sev 1 + 9 Sev 2 bug(s).,2026-06-23T18:27:42.152Z
ASAP,2025-YTD,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2025-YTD: 2 Sev 1 + 9 Sev 2 bug(s).,2026-06-23T18:27:42.152Z
ASAP,2025-YTD,Sev 2 Bugs (Internal),9,count,Jira,Yes (partial),2025-YTD: 2 Sev 1 + 9 Sev 2 bug(s).,2026-06-23T18:27:42.152Z
ASAP,2026-Q1,Defect Leakage %,8.82,percent,Jira,Yes (partial),2026-Q1: 3 sev L1+L2 / (34 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1,Sev 1 + Sev 2 Bugs,3,count,Jira,Yes (partial),2026-Q1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1,Sev 1 Bugs,2,count,Jira,Yes (partial),2026-Q1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1,Sev 1 Bugs (Internal),2,count,Jira,Yes (partial),2026-Q1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1,Sev 2 Bugs,1,count,Jira,Yes (partial),2026-Q1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1,Sev 2 Bugs (Internal),1,count,Jira,Yes (partial),2026-Q1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Defect Leakage %,42.86,percent,Jira,Yes (partial),2026-Q1-S1: 3 sev L1+L2 / (7 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Sev 1 + Sev 2 Bugs,3,count,Jira,Yes (partial),2026-Q1-S1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Sev 1 Bugs,2,count,Jira,Yes (partial),2026-Q1-S1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Sev 1 Bugs (Internal),2,count,Jira,Yes (partial),2026-Q1-S1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Sev 2 Bugs,1,count,Jira,Yes (partial),2026-Q1-S1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S1,Sev 2 Bugs (Internal),1,count,Jira,Yes (partial),2026-Q1-S1: 2 Sev 1 + 1 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Defect Leakage %,0,percent,Jira,Yes (partial),2026-Q1-S2: 0 sev L1+L2 / (10 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Sev 1 Bugs,0,count,Jira,Yes (partial),2026-Q1-S2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S2,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S2: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Defect Leakage %,0,percent,Jira,Yes (partial),2026-Q1-S3: 0 sev L1+L2 / (6 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Sev 1 Bugs,0,count,Jira,Yes (partial),2026-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S3,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S3: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Defect Leakage %,0,percent,Jira,Yes (partial),2026-Q1-S4: 0 sev L1+L2 / (3 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Sev 1 Bugs,0,count,Jira,Yes (partial),2026-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S4,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S4: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Defect Leakage %,0,percent,Jira,Yes (partial),2026-Q1-S5: 0 sev L1+L2 / (5 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Sev 1 Bugs,0,count,Jira,Yes (partial),2026-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S5,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S5: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Defect Leakage %,0,percent,Jira,Yes (partial),2026-Q1-S6: 0 sev L1+L2 / (1 bugs + 0 reopened).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Sev 1 + Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Sev 1 Bugs,0,count,Jira,Yes (partial),2026-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Sev 1 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Sev 1 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Sev 2 Bugs,0,count,Jira,Yes (partial),2026-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Sev 2 Bugs (External),0,count,Jira,Yes (partial),2026-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
ASAP,2026-Q1-S6,Sev 2 Bugs (Internal),0,count,Jira,Yes (partial),2026-Q1-S6: 0 Sev 1 + 0 Sev 2 bug(s).,2026-06-02T19:09:20.671Z
